,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
83,955152,pvp,mouse,95.0,6.178487014945737,1.33,1.1544098854064941,107.635,155.8,107.35,155.42000000000002,138.605,66.025
84,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.138462781906128,129.96,86.64,130.15,86.545,135.09,94.24
85,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.5444309711456299,123.31,68.78,123.595,68.78,130.15,86.545
86,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.0809235572814941,135.755,83.03,135.755,83.22,123.595,68.78
87,955152,pvp,mouse,19.0,3.9341120643435428,1.33,0.9920284748077393,128.44,100.51,127.87,100.605,135.755,83.22
88,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.222724199295044,109.44,98.895,109.535,98.99,127.87,100.605
89,955152,pvp,mouse,19.0,3.9341120643435428,1.33,0.9052131175994873,108.11,79.895,107.73,79.705,109.535,98.99
90,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.0391576290130615,100.985,62.225,101.27,62.225,107.73,79.705
91,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.7294719219207764,91.485,78.66,92.055,78.28,101.27,62.225
92,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.5030174255371094,75.81,89.395,75.24,89.68,92.055,78.375
93,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.1752583980560303,62.035000000000004,76.285,62.32,75.905,75.24,89.68
94,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.2662100791931152,63.555,57.285000000000004,63.555,57.57,62.32,75.905
95,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.079270839691162,51.015,71.535,51.205,71.44,63.555,57.57
96,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.400442361831665,32.68,76.665,32.965,76.57000000000001,51.11,71.535
97,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.3047661781311035,44.365,61.655,44.65,61.75,32.965,76.57000000000001
98,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.6395153999328613,28.5,51.015,28.025,51.11,44.65,61.75
99,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.080254316329956,29.165,32.015,29.26,32.11,28.025,51.11
100,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.1689116954803467,47.975,29.830000000000002,47.785000000000004,30.02,29.26,32.11
101,955152,pvp,mouse,19.0,3.9341120643435428,1.33,0.9596602916717529,51.395,48.45,51.3,48.64,47.785000000000004,30.02
102,955152,pvp,mouse,19.0,3.9341120643435428,1.33,0.9282517433166504,63.08,63.365,63.365,63.365,51.3,48.64
103,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.183013916015625,44.08,62.225,44.175,62.7,63.365,63.365
104,955152,pvp,mouse,19.0,3.9341120643435428,1.33,1.0579328536987305,42.275,43.225,42.18,43.32,44.175,62.7
105,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.0462419986724854,129.96,86.64,130.055,87.115,125.875,82.46000000000001
106,955152,pvp,mouse,57.0,5.454739923312576,1.33,0.9470438957214355,74.765,100.89,75.24,100.795,130.055,87.115
107,955152,pvp,mouse,57.0,5.454739923312576,1.33,0.987917423248291,112.385,58.045,112.67,58.045,75.24,100.795
108,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.4623756408691406,105.26,114.57000000000001,105.07000000000001,114.95,112.67,58.045
109,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.2653470039367676,74.955,162.83,75.525,162.54500000000002,105.07000000000001,114.95
110,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.4148643016815186,23.085,139.08,23.465,138.89000000000001,75.525,162.54500000000002
111,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.353175163269043,5.89,84.645,6.2700000000000005,84.74,23.465,138.89000000000001
112,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.351682424545288,34.105,35.055,33.725,35.34,6.2700000000000005,84.74
113,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.071932077407837,86.165,58.14,86.545,58.235,33.915,35.34
114,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.1758193969726562,29.26,62.13,29.355,62.7,86.64,58.235
115,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.2325217723846436,49.02,115.52,48.925,116.09,29.355,62.7
116,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.4895362854003906,20.425,164.825,20.52,165.3,48.925,116.09
117,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.270674705505371,13.68,108.205,13.775,108.205,20.52,165.3
118,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.160435438156128,66.025,130.625,66.12,130.815,13.775,108.205
119,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.2724084854125977,112.385,163.685,111.91,164.065,66.12,130.815
120,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.1520230770111084,96.9,108.775,97.28,108.87,111.91,164.065
121,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.5278475284576416,95.0,51.775,95.0,51.68,97.28,108.87
122,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.6485202312469482,115.52,104.88,115.615,105.26,95.0,51.68
123,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.464064598083496,171.475,94.43,171.665,94.62,115.71000000000001,105.26
124,955152,pvp,mouse,57.0,5.454739923312576,1.33,1.3366687297821045,225.625,112.19500000000001,225.72,112.19500000000001,171.665,94.62
125,955152,pvp,mouse,57.0,5.454739923312576,1.33,2.4809796810150146,231.705,168.815,231.99,168.245,225.72,112.19500000000001
126,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.4513585567474365,129.96,86.64,129.96,86.26,145.35,97.85
127,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.4392509460449219,93.48,97.375,93.955,97.28,129.96,86.26
128,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.7654924392700195,79.23,62.13,79.325,62.415,93.955,97.28
129,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.5171301364898682,52.25,88.92,52.63,88.54,79.325,62.415
130,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.7944109439849854,57.475,51.205,57.57,51.68,52.63,88.54
131,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.2437727451324463,32.965,80.18,33.25,79.705,57.57,51.68
132,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.5400137901306152,70.49,74.575,70.775,74.765,33.25,79.705
133,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.2216107845306396,46.55,104.12,46.55,104.215,70.775,74.765
134,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.3749680519104004,84.36,107.54,84.645,107.16,46.55,104.215
135,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.2727346420288086,93.67,70.68,93.765,70.585,84.645,107.16
136,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.3518590927124023,55.67,71.725,56.145,71.915,93.765,70.585
137,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.3301169872283936,17.86,76.19,17.67,76.475,56.145,71.915
138,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.4472949504852295,22.990000000000002,113.81,23.37,114.095,17.67,76.475
139,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.5328929424285889,7.315,148.39000000000001,6.9350000000000005,148.39000000000001,23.37,114.095
140,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,0.9620444774627686,16.055,111.34,16.53,110.96000000000001,6.9350000000000005,148.39000000000001
141,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.3956894874572754,35.72,143.83,35.72,143.735,16.53,110.96000000000001
142,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.2000889778137207,19.475,109.44,19.76,109.06,35.72,143.735
143,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,2.024888277053833,22.8,71.535,22.61,70.965,19.76,109.06
144,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.3371689319610596,12.445,34.865,12.635,35.34,22.61,70.965
145,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,1.6989221572875977,49.4,26.315,49.21,26.695,12.635,35.34
146,955152,pvp,touchpad,38.0,4.8861320354417215,1.33,2.7771413326263428,87.21000000000001,23.18,87.21000000000001,22.990000000000002,49.21,26.695
147,955152,pvp,touchpad,114.0,6.438197784198078,1.33,3.1890504360198975,129.96,86.64,130.055,86.735,104.595,66.405
148,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.744102954864502,237.5,48.83,237.12,48.45,130.055,86.735
149,955152,pvp,touchpad,114.0,6.438197784198078,1.33,2.0824191570281982,220.685,161.595,220.685,161.31,237.12,48.45
150,955152,pvp,touchpad,114.0,6.438197784198078,1.33,3.1156580448150635,106.685,164.16,106.21000000000001,164.16,220.685,161.31
151,955152,pvp,touchpad,114.0,6.438197784198078,1.33,2.835371255874634,220.59,165.11,220.4,165.01500000000001,106.21000000000001,164.16
152,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.649561882019043,113.905,124.83,113.715,124.925,220.4,165.01500000000001
153,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.720602035522461,10.735,76.095,10.165000000000001,75.905,113.715,124.925
154,955152,pvp,touchpad,114.0,6.438197784198078,1.33,2.075770139694214,98.705,3.61,98.42,4.085,10.165000000000001,75.905
155,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.5480034351348877,61.56,111.34,61.655,110.96000000000001,98.42,4.085
156,955152,pvp,touchpad,114.0,6.438197784198078,1.33,2.161973237991333,104.025,5.51,104.31,5.225,61.655,110.96000000000001
157,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.7432217597961426,203.68,60.705,203.775,60.515,104.31,5.225
158,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.423863172531128,125.495,143.735,125.115,143.83,203.775,60.515
159,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.8788871765136719,198.17000000000002,55.86,197.98,55.67,125.115,143.83
160,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.9535775184631348,253.84,155.23,253.745,155.325,197.98,55.67
161,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.627396821975708,140.41,167.2,140.22,167.485,253.745,155.325
162,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.7768163681030273,42.37,108.87,42.18,108.87,140.22,167.485
163,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.7502760887145996,136.61,44.65,136.8,44.745,42.18,108.87
164,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.9248297214508057,230.945,108.49,231.51500000000001,108.3,136.8,44.745
165,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.432018518447876,121.315,139.745,121.315,139.555,231.51500000000001,108.3
166,955152,pvp,touchpad,114.0,6.438197784198078,1.33,1.9377460479736328,11.21,169.48,11.115,169.195,121.315,139.555
167,955152,pvp,touchpad,114.0,6.438197784198078,1.33,2.646514892578125,66.69,69.92,66.88,70.015,11.115,169.195
168,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.311873197555542,129.96,86.64,130.245,86.355,111.625,100.985
169,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.55283784866333,73.15,81.605,72.865,81.795,130.245,86.355
170,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.568312168121338,16.435,87.305,16.625,87.115,72.865,81.795
171,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.4823155403137207,34.865,33.345,34.865,33.535000000000004,16.625,87.115
172,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.1423840522766113,91.675,36.86,91.675,36.67,34.865,33.535000000000004
173,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.127852201461792,134.425,74.385,134.33,74.765,91.675,36.67
174,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.6540825366973877,84.17,101.27,84.265,100.89,134.33,74.765
175,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.7433648109436035,29.45,85.025,29.45,84.455,84.265,100.89
176,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.771333932876587,15.77,29.64,15.485,29.925,29.45,84.455
177,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.2511389255523682,10.07,86.355,9.785,86.64,15.485,29.925
178,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.273320198059082,33.725,34.485,34.2,34.2,9.785,86.64
179,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.2717082500457764,90.155,26.6,89.775,26.41,34.2,34.2
180,955152,pvp,touchpad,57.0,5.454739923312576,1.33,3.13088059425354,146.965,22.515,146.965,22.8,89.775,26.41
181,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.3005592823028564,127.775,76.19,127.775,75.81,146.965,22.8
182,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.682964563369751,173.185,110.485,173.185,110.675,127.775,75.81
183,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.017138957977295,201.305,60.895,201.59,61.275,173.185,110.675
184,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.648705005645752,256.40500000000003,46.36,256.40500000000003,46.265,201.59,61.275
185,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.6781213283538818,224.675,93.67,224.96,93.955,256.40500000000003,46.265
186,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.8141720294952393,199.975,42.275,200.26,42.37,224.96,93.955
187,955152,pvp,touchpad,57.0,5.454739923312576,1.33,1.7005321979522705,155.04,7.125,155.51500000000001,7.22,200.26,42.37
188,955152,pvp,touchpad,57.0,5.454739923312576,1.33,2.30006742477417,106.685,37.335,106.685,37.145,155.51500000000001,7.22
189,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.0524890422821045,129.96,86.64,130.15,86.735,127.775,83.79
190,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.6048104763031006,178.79,5.13,178.885,5.605,130.15,86.735
191,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.8439009189605713,256.025,60.325,255.55,60.230000000000004,178.885,5.605
192,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.7946381568908691,164.635,86.45,164.92000000000002,86.165,255.55,60.230000000000004
193,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.5827882289886475,83.22,135.47,83.22,135.47,164.92000000000002,86.165
194,955152,pvp,touchpad,95.0,6.178487014945737,1.33,2.776074171066284,177.46,146.87,177.935,147.25,83.22,135.47
195,955152,pvp,touchpad,95.0,6.178487014945737,1.33,3.2255771160125732,83.22,134.33,82.84,134.33,177.935,147.25
196,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.6707956790924072,19.095,64.125,19.475,63.935,82.84,134.33
197,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.6118860244750977,98.8,12.445,98.61,12.16,19.475,63.935
198,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.5905869007110596,193.42000000000002,20.14,193.705,20.330000000000002,98.61,12.16
199,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.728079080581665,148.96,104.025,149.34,104.215,193.705,20.330000000000002
200,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.9458787441253662,55.1,118.94,55.195,118.845,149.34,104.215
201,955152,pvp,touchpad,95.0,6.178487014945737,1.33,2.082454204559326,57.855000000000004,23.94,58.235,23.75,55.195,118.845
202,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.7139973640441895,147.725,54.53,147.915,54.815,58.235,23.75
203,955152,pvp,touchpad,95.0,6.178487014945737,1.33,3.3982295989990234,231.135,9.025,231.325,9.215,147.915,54.815
204,955152,pvp,touchpad,95.0,6.178487014945737,1.33,2.0191404819488525,212.23,102.125,212.23,102.03,231.325,9.215
205,955152,pvp,touchpad,95.0,6.178487014945737,1.33,2.0665910243988037,231.42000000000002,9.025,231.325,9.405,212.23,102.03
206,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.6705381870269775,146.205,51.11,146.11,51.49,231.325,9.405
207,955152,pvp,touchpad,95.0,6.178487014945737,1.33,1.7790141105651855,123.405,143.26,123.69,143.45,146.11,51.49
208,955152,pvp,touchpad,95.0,6.178487014945737,1.33,3.7886815071105957,168.245,59.47,168.72,59.375,123.69,143.45
209,955152,pvp,touchpad,95.0,6.178487014945737,1.33,3.522080898284912,186.675,152.57,186.675,152.76,168.72,59.375
210,955152,pvp,touchpad,19.0,3.9341120643435428,1.33,1.5667779445648193,129.96,86.64,130.435,86.83,153.71,138.795
211,955152,pvp,touchpad,19.0,3.9341120643435428,1.33,1.3740630149841309,118.75,101.935,118.75,101.555,130.435,86.83
212,955152,pvp,touchpad,19.0,3.9341120643435428,1.33,1.604536771774292,130.625,116.66,130.34,116.565,118.75,101.555
213,955152,pvp,touchpad,19.0,3.9341120643435428,1.33,1.397620677947998,118.94,101.555,119.13,101.365,130.34,116.565
