,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
577,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.2756853103637695,192.565,55.385,192.565,55.385,178.505,15.675
578,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.5599708557128906,225.625,80.845,225.53,80.845,192.565,55.385
579,830891,pvp,mouse,41.8,5.01919356523331,1.33,1.1324048042297363,185.82,93.86,185.63,93.67,225.53,80.845
580,830891,pvp,mouse,64.6,5.631436930520657,1.33,0.9532618522644043,183.16,123.215,183.54,123.025,130.53,86.545
581,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.5996861457824707,232.18,81.225,232.37,81.32000000000001,183.54,123.025
582,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.240192174911499,244.91,144.495,244.91,144.4,232.37,81.32000000000001
583,830891,pvp,mouse,64.6,5.631436930520657,1.33,0.8800482749938965,203.11,95.19,202.54,95.095,244.91,144.4
584,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.2645671367645264,232.18,37.525,231.99,37.43,202.54,95.095
585,830891,pvp,mouse,64.6,5.631436930520657,1.33,2.530435085296631,193.99,89.68,193.895,89.775,232.085,37.335
586,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.150695562362671,151.335,41.04,151.525,40.755,193.895,89.775
587,830891,pvp,mouse,64.6,5.631436930520657,1.33,2.541013479232788,205.01,5.13,204.535,5.32,151.525,40.755
588,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.3437907695770264,255.36,45.505,255.55,45.410000000000004,204.535,5.32
589,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.2896313667297363,237.785,107.635,237.975,107.825,255.55,45.410000000000004
590,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.2803130149841309,206.245,51.205,205.96,50.635,237.975,107.825
591,830891,pvp,mouse,64.6,5.631436930520657,1.33,0.9673287868499756,249.375,99.275,249.66,99.655,206.055,50.635
592,830891,pvp,mouse,64.6,5.631436930520657,1.33,3.3363430500030518,225.72,159.315,226.005,159.315,249.66,99.655
593,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.006678819656372,161.31,153.615,161.12,153.33,226.005,159.22
594,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.8479938507080078,171.95,89.87,172.235,89.395,161.12,153.33
595,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.0971267223358154,229.995,118.08500000000001,230.185,118.56,172.235,89.395
596,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.535834789276123,174.51500000000001,151.24,174.325,151.335,230.185,118.56
597,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.4328482151031494,216.695,102.315,216.22,101.935,174.325,151.335
598,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.200103759765625,239.685,162.64000000000001,239.4,162.355,216.22,101.935
599,830891,pvp,mouse,64.6,5.631436930520657,1.33,1.3763742446899414,176.79500000000002,147.535,176.415,147.725,239.4,162.355
600,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.392240524291992,75.14305635662738,95.50603286055417,74.6019582096648,98.2783844695483,184.77305635662736,87.33603286055417
601,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.984746217727661,181.7619582096648,73.8633844695483,182.94939667488097,73.26785117407984,74.6019582096648,98.2783844695483
602,830891,fitts,controller,110.2,3.7958592832197744,8.55,3.172180414199829,80.63439667488097,113.35785117407983,78.79109450449117,114.67932491142905,182.94939667488097,73.26785117407984
603,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.431076765060425,173.98109450449118,59.75216658881854,175.5282783025127,58.96198625339335,78.79109450449117,114.60164240199354
604,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.542374610900879,89.55327830251268,127.45698625339335,88.40612543321699,124.59190240325107,175.5282783025127,58.96198625339335
605,830891,fitts,controller,110.2,3.7958592832197744,8.55,1.6876935958862305,163.17112543321701,44.031902403251074,163.96569027931753,45.07178239270516,88.40612543321699,124.59190240325107
606,830891,fitts,controller,110.2,3.7958592832197744,8.55,3.021449089050293,102.12069027931751,135.89178239270515,100.17152530414916,136.55125432800278,163.96569027931753,45.07178239270516
607,830891,fitts,controller,110.2,3.7958592832197744,8.55,3.1511030197143555,147.76652530414916,37.56125432800278,146.09237279276815,37.87682401529024,100.17152530414916,136.55125432800278
608,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.047126054763794,113.69737279276814,142.85182401529025,112.60420245444223,140.71493323161397,146.09237279276815,37.87682401529024
609,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.7218689918518066,129.03920245444223,32.03493323161398,129.59207785959146,33.4145167770702,112.60420245444223,140.71493323161397
610,830891,fitts,controller,110.2,3.7958592832197744,8.55,1.8746368885040283,129.59207785959146,143.32951677707018,131.40967977975936,145.34135642207767,129.59207785959146,33.4145167770702
611,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.536578416824341,114.97467977975936,36.661356422077674,113.65539538901044,35.781699288420306,131.40967977975936,145.34135642207767
612,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.647090435028076,146.05039538901045,140.7566992884203,145.84197278148906,140.0097462806154,113.65539538901044,35.781699288420306
613,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.730703592300415,98.24697278148908,41.0197462806154,91.34764014171007,39.43762497315195,145.84197278148906,140.0097462806154
614,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.188793420791626,153.1926401417101,130.25762497315193,153.23804299082545,129.58875977887362,91.34764014171007,39.43762497315195
615,830891,fitts,controller,110.2,3.7958592832197744,8.55,1.3661541938781738,78.47304299082542,49.028759778873635,80.47361311626597,50.13611509600787,153.23804299082545,129.58875977887362
616,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.781780242919922,166.44861311626596,118.63111509600783,165.93843576258746,118.81538364722749,80.47361311626597,50.13611509600787
617,830891,fitts,controller,110.2,3.7958592832197744,8.55,1.792367696762085,70.74843576258746,63.90538364722753,71.4701701126229,60.883973228080094,165.93843576258746,118.81538364722749
618,830891,fitts,controller,110.2,3.7958592832197744,8.55,2.061795473098755,173.7851701126229,100.97397322808007,173.81374845531172,100.63665812648735,71.4701701126229,60.883973228080094
619,830891,fitts,controller,110.2,3.7958592832197744,8.55,3.0073297023773193,66.65374845531173,76.22165812648738,65.43617851101197,76.80818358843241,173.81374845531172,100.63665812648735
620,830891,fitts,controller,133.0,6.6582114827517955,1.33,2.693464994430542,64.0663451502167,75.73468066766316,64.94186155049172,75.63687403668277,196.4013451502167,85.70968066766315
621,830891,fitts,controller,133.0,6.6582114827517955,1.33,4.4163596630096436,194.2368615504917,105.18187403668277,193.703852896343,104.31326452722907,64.94186155049172,75.63687403668277
622,830891,fitts,controller,133.0,6.6582114827517955,1.33,11.468719959259033,70.29885289634299,55.86326452722906,70.7969601485088,54.97233124587837,193.703852896343,104.31326452722907
623,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.329439401626587,185.6519601485088,121.28233124587838,186.09312775560343,120.30541618354232,70.7969601485088,54.97233124587837
624,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.0152695178985596,82.35312775560344,37.56041618354232,82.07841717651533,37.98183429054905,186.09312775560343,120.30541618354232
625,830891,fitts,controller,133.0,6.6582114827517955,1.33,1.522472620010376,172.32841717651533,135.26183429054905,172.0042026006359,135.7085067112189,82.07841717651533,37.98183429054905
626,830891,fitts,controller,133.0,6.6582114827517955,1.33,0.3758842945098877,97.33420260063589,26.0785067112189,151.84885570891242,84.67127868893883,172.0042026006359,135.7085067112189
627,830891,fitts,controller,133.0,6.6582114827517955,1.33,2.677000045776367,209.12313664506138,203.61127868893882,238.40901827821995,170.81413425524815,150.85096165696123,81.82127868893883
628,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.3153116703033447,199.36401827821996,44.08413425524818,198.8404985515558,44.36344390251077,238.40901827821995,170.81413425524815
629,830891,fitts,controller,133.0,6.6582114827517955,1.33,3.0968801975250244,218.6004985515558,175.55844390251076,150.86229463237626,135.16238890789305,198.8404985515558,44.36344390251077
630,830891,fitts,controller,133.0,6.6582114827517955,1.33,6.254953622817993,150.86229463237626,2.447388907893051,150.895030467604,2.428984826686306,150.86229463237626,135.16238890789305
