,Participant,protocol,device,D,ID,W,tau,Dtau,sigma0,omega,C,rsq,pvptype
242,795009.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.36,46.66562646457049,35.95241636363436,1.4760362251273516,6.5144314237982135,0.973971594588555,Project
243,795009.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.35,45.63672017326546,34.16141268469286,1.115508788329917,5.378286748389367,0.9705009776127675,Project
244,795009.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.35,22.089143854712464,17.06202334913072,1.0559383792812702,7.231281333181331,0.9724763355488154,Project
245,795009.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.27,22.65549798380969,12.030127795067289,0.5760505594357239,10.55458813737118,0.993018570064738,Project
246,795009.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,52.79561451087941,12.832528856568668,0.8038016807401276,3.3833696666301014,0.9645544624840696,Project
247,795009.0,fitts,mouse,133.0,6.658211482751796,1.33,0.23,75.84781621487419,14.334913006735883,1.0930989315965485,6.362905347508171,0.9913489042865664,Project
248,795009.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,45.68498532564157,12.546925121056756,0.7816250218201886,5.128505403240029,0.938326081840286,Project
249,795009.0,fitts,mouse,64.6,5.27715822476734,1.71,0.22,27.66968283850121,10.9217972173971,1.0851363932323832,5.934106495441497,0.9890369409375614,Project
250,795009.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.16,7.4829757437762865,4.276278437229344,0.293803160849221,3.593248865510839,0.9121058182946338,Project
251,795009.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.17,23.587112701180512,4.924212784085156,0.5149083667913136,5.334521611973322,0.934741424402756,Project
252,795009.0,pvp,mouse,19.0,3.934112064343543,1.33,0.25,11.22525813629554,5.441291265477148,1.2486851027431465,4.63498285376631,0.9850921224225544,Centroid
253,795009.0,pvp,mouse,41.8,5.01919356523331,1.33,0.28,18.737742115354624,10.595937564582108,1.2243790402765786,5.782991430183201,0.9788939104775336,Centroid
254,795009.0,pvp,mouse,110.2,6.389861771052448,1.33,0.37,19.243858853218264,15.936498111403216,1.3012252365772643,6.475504836933385,0.9943536999249072,Centroid
255,795009.0,pvp,mouse,64.6,5.631436930520657,1.33,0.27,36.06599220144145,14.484683557827406,1.2749019028700288,5.473770066219514,0.9907699569829236,Centroid
256,795009.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.28,42.23416540670861,17.00591120295842,1.7472944034293665,3.849048301564726,0.9868765178469868,Centroid
257,795009.0,pvp,mouse,133.0,6.658211482751796,1.33,0.28,60.898068267131045,18.55036663404456,1.2764506584556,6.274556460897629,0.9933722631177532,Centroid
258,795009.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.37,55.73759054300836,23.260789935728457,1.7227671338348265,4.433329054597456,0.9892220043698468,Centroid
259,795009.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.38,45.27235328697889,31.558471206877183,1.5921744601176848,5.48538316556225,0.9780842195124086,Centroid
260,795009.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.37,26.761832050667262,11.588775482372265,1.3586127899704747,5.350388295564552,0.975588919708968,Centroid
261,795009.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.37,45.213105785030805,47.36536235503858,1.605169121095524,5.689883569264386,0.9853518735235984,Centroid
262,795009.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.39,11.323491576095655,5.192878974325758,1.2057516186837276,4.659705197012467,0.979763196817876,Centroid
263,795009.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,34.23275164105458,20.42474892562684,1.3458797341897986,5.904243703937349,0.9815991946700224,Centroid
264,795009.0,fitts,controller,133.0,6.658211482751796,1.33,0.74,56.65415476725925,16.17102708035821,3.007042216950823,2.1860550432979573,0.9934609275370564,Centroid
265,795009.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.48,11.87909795339758,12.265324852439898,2.284551563252014,1.6181200479039717,0.9360813990443434,Centroid
266,795009.0,fitts,controller,110.2,3.7958592832197744,8.55,0.62,48.09094607559605,17.471895992981523,1.9069434812677728,2.209803718972516,0.9867154351989122,Centroid
267,795009.0,fitts,controller,87.4,4.655954332292595,3.61,0.56,39.36903244972366,15.776338918608564,2.2379476888973846,2.125959836154788,0.980675925947108,Centroid
268,795009.0,fitts,controller,19.0,1.3856536924977498,11.78,0.54,2.963270989666397,9.855141881370836,1.0970255762370489,2.124132579789628,0.9877415391348144,Centroid
269,795009.0,fitts,controller,64.6,5.27715822476734,1.71,0.61,23.44058959084324,16.66372110683511,2.647339759433129,2.1257578581964767,0.9548970107754612,Centroid
270,795009.0,pvp,controller,41.8,5.01919356523331,1.33,0.6,15.78439714227842,15.892833162829886,2.5027860691375814,2.6877513510602675,0.9940310525164392,Centroid
271,795009.0,pvp,controller,133.0,6.658211482751796,1.33,1.02,16.550110269936948,17.521050669289764,3.106978587576698,2.43632060801922,0.9928506023010368,Centroid
272,795009.0,pvp,controller,110.2,6.389861771052448,1.33,0.77,20.13351346537044,19.568135878469175,3.0530390442901774,2.313753815703272,0.975626436746118,Centroid
273,795009.0,pvp,controller,19.0,3.934112064343543,1.33,0.55,9.37965311076537,4.261023314723347,2.1975385071190843,2.2341139357251616,0.973278657481342,Centroid
274,795009.0,pvp,controller,87.4,6.0599238176520585,1.33,0.76,23.91978488278309,19.943870140759557,2.4754493984904373,2.839416764060275,0.9676571970862632,Centroid
275,795009.0,pvp,controller,64.6,5.631436930520657,1.33,0.61,22.902381725618188,14.166642767987913,3.244772212998836,1.7892862656876105,0.982390503418876,Centroid
276,795009.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,33.15590868157461,27.56238296354373,1.1753871057427172,6.498951920030103,0.967949027769905,Centroid
277,795009.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.51572100437053,2.43732162699086,0.3955146675884398,3.954581738153499,0.972457761872148,Centroid
278,795009.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.36,47.26858623656496,36.273048185400526,1.4617987350982076,6.296427740335811,0.9764238079794122,Centroid
279,795009.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.35,46.06714454113329,34.52754901377947,1.0973264419153632,5.348036923406474,0.9687193905842256,Centroid
280,795009.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.35,21.72276913749762,17.30160098216665,1.0493468942010562,6.856751370033623,0.9703823115438848,Centroid
281,795009.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.27,23.483767812513516,12.198947638801304,0.5614517120289311,9.35389087040861,0.9903987634879864,Centroid
282,795009.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.22,47.21567604043329,14.688983942598531,0.7727975253964245,3.789690247082478,0.9937484326177504,Centroid
283,795009.0,fitts,mouse,133.0,6.658211482751796,1.33,0.24,66.95972288798939,15.170110506860349,1.0634992326734825,6.246150216024273,0.9906766738982484,Centroid
284,795009.0,fitts,mouse,87.4,4.655954332292595,3.61,0.2,42.11829350841786,13.3129051184605,0.7582627349172646,5.088424510637553,0.9607366675746998,Centroid
285,795009.0,fitts,mouse,64.6,5.27715822476734,1.71,0.23,24.335206153629496,11.73326014041307,1.0378730082039316,5.831905636391898,0.9924792194820816,Centroid
286,795009.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.16,6.974904558983591,4.47326143048456,0.2845330104742315,3.2527643531343857,0.9262644004551658,Centroid
287,795009.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.2,15.387323158564293,5.5014553143304745,0.5260453931119842,5.442175932608135,0.925073563912466,Centroid
288,795009.0,pvp,mouse,19.0,3.934112064343543,1.33,0.24,12.545016201267694,3.175902641713217,1.23259916341441,4.366508102202141,0.983724556991221,det
289,795009.0,pvp,mouse,41.8,5.01919356523331,1.33,0.29,16.867906791313526,7.243472942691567,1.2147773144508225,5.779925387203506,0.9828497128491808,det
290,795009.0,pvp,mouse,110.2,6.389861771052448,1.33,0.27,56.01510751820959,11.070930602957125,1.347124629392908,5.883447718710089,0.984875147603288,det
291,795009.0,pvp,mouse,64.6,5.631436930520657,1.33,0.27,36.06599220144145,9.752150173926134,1.246560581276706,5.520634552932529,0.9927158383893494,det
292,795009.0,pvp,mouse,87.4,6.0599238176520585,1.33,0.27,46.97032770738645,9.559971357579606,1.6716300894895575,3.857896344985464,0.98352518102953,det
293,795009.0,pvp,mouse,133.0,6.658211482751796,1.33,0.33,36.63573660813176,10.252154288364746,1.2584025664674423,6.19313814573373,0.9930898631652846,det
294,795009.0,pvp,touchpad,87.4,6.0599238176520585,1.33,0.4,41.45599959458819,11.868095879673556,1.731926722191965,4.328171797147944,0.9862170374538451,det
295,795009.0,pvp,touchpad,110.2,6.389861771052448,1.33,0.39,37.787978117077095,13.070573691381114,1.6058167836322874,5.07890422489652,0.9772290795873246,det
296,795009.0,pvp,touchpad,41.8,5.01919356523331,1.33,0.37,26.761832050667262,5.259407255728299,1.3832158077523928,4.655826564816828,0.9839465367571536,det
297,795009.0,pvp,touchpad,133.0,6.658211482751796,1.33,0.4,22.97876613772226,19.65570667915338,1.5991430837105698,5.372485460303422,0.9860427355343702,det
298,795009.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.45,7.087650902803621,2.6226739442146325,1.1979283704101054,4.3647324239726615,0.9774568573946152,det
299,795009.0,pvp,touchpad,64.6,5.631436930520657,1.33,0.37,34.23275164105458,8.010784747376936,1.3412561293668943,5.451390131156325,0.9791325288197984,det
300,795009.0,fitts,controller,133.0,6.658211482751796,1.33,0.77,51.61647376540203,10.994933795782725,2.998547106414135,2.2027114524454814,0.9934163486391102,det
301,795009.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.48,11.87909795339758,8.608755671207792,2.1971236293183085,1.7081639082161786,0.93607635681021,det
302,795009.0,fitts,controller,110.2,3.7958592832197744,8.55,0.61,49.83052230205696,12.280127052109137,1.898793431393201,2.1984303307980686,0.9791269086359824,det
303,795009.0,fitts,controller,87.4,4.655954332292595,3.61,0.55,41.313427559318406,11.094904115908312,2.199081424459103,2.1536220839638736,0.9799855640623352,det
304,795009.0,fitts,controller,19.0,1.3856536924977498,11.78,0.56,2.558119805811101,5.729484064050957,1.102493186721505,1.718253299399981,0.9870715720632416,det
305,795009.0,fitts,controller,64.6,5.27715822476734,1.71,0.61,23.44058959084324,10.877920844628674,2.640609780181684,2.067581205299753,0.9579083812218872,det
306,795009.0,pvp,controller,41.8,5.01919356523331,1.33,0.6,15.78439714227842,10.1511519590409,2.512056057929974,2.603308274554712,0.9938534402131978,det
307,795009.0,pvp,controller,133.0,6.658211482751796,1.33,1.01,18.001738698264266,12.2750924220287,3.1184381353694013,2.425940254197984,0.9911255880187144,det
308,795009.0,pvp,controller,110.2,6.389861771052448,1.33,0.76,21.569068294634672,13.43663432300479,3.0141397069009512,2.371174277035116,0.9681587720489904,det
309,795009.0,pvp,controller,19.0,3.934112064343543,1.33,0.58,8.367397130418468,2.9354324900445365,2.084854002188074,2.4304114925809963,0.9568329227041396,det
310,795009.0,pvp,controller,87.4,6.0599238176520585,1.33,0.74,26.854559956992265,11.650382277188346,2.5062962617308377,2.7159486831260957,0.9729465931802252,det
311,795009.0,pvp,controller,64.6,5.631436930520657,1.33,0.62,21.73675847481583,8.6588055336844,3.207563953713959,1.7323361420060204,0.9739351391408104,det
312,795009.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.33,33.15590868157461,12.143263607729663,1.1563550560599976,5.705619840348632,0.9751376315704504,det
313,795009.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.22,9.51572100437053,1.5961271764227567,0.4025511617482005,3.266111215551353,0.97817539228243,det
314,795009.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.34,68.3449668693845,13.785747656208226,1.479090297513198,5.497684358266979,0.970581170795628,det
315,795009.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.35,46.06714454113329,13.214232258760678,1.0557368321576055,4.926965811245267,0.9494705175972888,det
316,795009.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.34,25.47113584335872,7.056120784868623,1.0741543157964708,5.834812598874657,0.947414696937333,det
317,795009.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.29,20.05193742290235,4.961562293763566,0.575073297341244,6.732406597970518,0.992961816847691,det
318,795009.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.23,42.1445618953522,9.661486143510004,0.7441942622890323,4.095145219908456,0.9912381199690048,det
319,795009.0,fitts,mouse,133.0,6.658211482751796,1.33,0.27,46.185218607856,9.393760069203154,1.0456956894973275,6.33011857368245,0.9916727038484472,det
320,795009.0,fitts,mouse,87.4,4.655954332292595,3.61,0.23,24.254831688008743,8.247525397693575,0.7252451997061561,5.537745523047739,0.9590331468467476,det
321,795009.0,fitts,mouse,64.6,5.27715822476734,1.71,0.24,20.805862902074377,6.823051338928756,1.0366567817599903,5.5162242383926765,0.9941690725175456,det
322,795009.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.17,5.812874421637209,2.233899978867716,0.3145903130501041,0.8033779532322729,0.9424502624198442,det
323,795009.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.24,9.232541184040713,3.765758622439448,0.5188608880326683,6.212845997816404,0.9397875560988772,det
324,642382.0,fitts,mouse,41.8,2.938599455335857,6.2700000000000005,0.26,17.586076072189222,8.212886941690513,0.8057016721683425,7.399485308327042,0.9481179573949058,Project
325,642382.0,fitts,mouse,110.2,3.7958592832197744,8.55,0.2,74.2457946903414,18.51334253264044,0.823081302137461,4.430018903051951,0.9802926448400472,Project
326,642382.0,fitts,mouse,64.6,5.27715822476734,1.71,0.23,29.00530319380193,11.843798099654531,0.9469560453669706,6.533077069551316,0.940748459488464,Project
327,642382.0,fitts,mouse,133.0,6.658211482751796,1.33,0.24,73.89534480467756,23.72767437300468,1.1040595107865263,6.493496184027324,0.990777659182641,Project
328,642382.0,fitts,mouse,87.4,4.655954332292595,3.61,0.24,37.85667903282136,15.529774055242475,0.8431946791158801,6.420053658503182,0.9959337878794596,Project
329,642382.0,fitts,mouse,19.0,1.3856536924977498,11.78,0.23,5.754151889101797,5.662609290717965,0.4235974335894718,3.766531656454027,0.8700187348025917,Project
330,642382.0,fitts,touchpad,87.4,4.655954332292595,3.61,0.34,49.83238827691265,22.00952566350686,1.102567447885817,5.45973891654326,0.9887726757868583,Project
331,642382.0,fitts,touchpad,19.0,1.3856536924977498,11.78,0.29,5.274545789207887,4.652418868725827,0.6355628899609731,3.789600252186286,0.7953762141380811,Project
332,642382.0,fitts,touchpad,110.2,3.7958592832197744,8.55,0.31,64.13799608061599,27.67030628194915,1.0007821100580394,6.6212526633552935,0.9479084158226632,Project
333,642382.0,fitts,touchpad,133.0,6.658211482751796,1.33,0.34,89.29870995480854,45.29879256068579,1.3224097306330147,6.931216753154463,0.9795624449648964,Project
334,642382.0,fitts,touchpad,64.6,5.27715822476734,1.71,0.34,32.664749100204105,19.47972039371014,1.2318428604702572,5.859554293450853,0.9549981279371405,Project
335,642382.0,fitts,touchpad,41.8,2.938599455335857,6.2700000000000005,0.32,16.50776752678545,10.522095450200242,1.0935847113633317,3.3804390548956875,0.8615831921628889,Project
336,642382.0,pvp,controller,87.4,6.0599238176520585,1.33,0.6900000000000001,25.59286259125883,16.404832895042713,3.24488675884284,2.284085937559481,0.9827581909662816,Project
337,642382.0,pvp,controller,110.2,6.389861771052448,1.33,0.61,50.46586062120987,12.467928357893818,3.1360289094183424,1.9372188704898536,0.9523627335161882,Project
338,642382.0,pvp,controller,19.0,3.934112064343543,1.33,0.45,3.0383795371301896,9.223969089481304,2.3059172463200848,2.257819961706913,0.9893362942216152,Project
339,642382.0,pvp,controller,133.0,6.658211482751796,1.33,1.03,14.57644403559894,14.59043815706535,3.7557745570742327,1.660235740735977,0.8815763563681123,Project
340,642382.0,pvp,controller,64.6,5.631436930520657,1.33,0.64,10.25331338942075,12.820984305040806,3.120793094714453,1.8197981326778,0.8856868465863711,Project
341,642382.0,pvp,controller,41.8,5.01919356523331,1.33,0.65,3.419232785693357,11.145174082806223,3.122532638340193,1.8649132967425923,0.963891329658432,Project
342,642382.0,fitts,controller,110.2,3.7958592832197744,8.55,0.75,20.646665123482727,16.934182830713024,1.5047510552235006,3.4756250782707045,0.9303162304238514,Project
343,642382.0,fitts,controller,19.0,1.3856536924977498,11.78,0.29,6.324123390497541,9.093754964032197,1.1475930173813251,1.6629174806269038,0.8569425600525225,Project
344,642382.0,fitts,controller,64.6,5.27715822476734,1.71,0.52,19.7399337534079,12.227396694396209,2.2620103672266256,2.2593733696393703,0.8898560124609167,Project
345,642382.0,fitts,controller,41.8,2.938599455335857,6.2700000000000005,0.32,23.608881325478272,10.52508322980647,1.946000388212088,2.0915745458746,0.9700892466707496,Project
346,642382.0,fitts,controller,87.4,4.655954332292595,3.61,0.54,28.139769927673125,14.440837193034229,2.134844608640569,2.2490286905747703,0.9498180655210232,Project
347,642382.0,fitts,controller,133.0,6.658211482751796,1.33,0.81,32.01269138135609,15.740724861166338,2.733023818226888,2.3070984293426413,0.9093800849974748,Project
348,642382.0,pvp,touchpad,19.0,3.934112064343543,1.33,0.34,10.771778382354924,5.451022147108952,1.1558653348076535,4.088784147426634,0.9169279760138984,Project
